"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC411","0220283027","0220283027","Sample","","03/22/2002",,3/22/2002 12:00:00 AM,"03/22/2002",,3/22/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","411-2-33-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","03/28/2002","",00:00:00,"6.2","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1850354787334,-122.56601227204,,5216272
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC418","0219042006","0219042006","Sample","","03/22/2002",,3/22/2002 12:00:00 AM,"03/22/2002",,3/22/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","418-2-13-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","03/28/2002","",00:00:00,"21","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1659569590231,-122.56182442955,,5475293
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC418","0219042006","0219042006","Sample","","03/22/2002",,3/22/2002 12:00:00 AM,"03/22/2002",,3/22/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","418-2-13-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","03/28/2002","",00:00:00,"8.6","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.1659569590231,-122.56182442955,,8414293
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","319-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"80","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,4864163
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","319-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"22","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,7793163
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","319-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"19","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,1893175
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","319-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"59","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,6864175
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","319-2-31-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"28","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,3834477
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","319-2-31-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"80","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,8895477
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","319-2-12-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"69","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,4864173
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","319-2-12-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"21","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,8893173
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","319-2-22-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"15","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,2893176
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","319-2-22-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"44","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,7864176
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","319-2-32-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"69","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,1687358
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",2,6,"in",0.1666666,0.4999998,"","319-2-32-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"31","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,3858586
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","319-2-13-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"35","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,6864174
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","319-2-13-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"11","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,8893174
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","319-2-23-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"19","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,4714553
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","319-2-23-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"7.6","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,7975871
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","319-2-33-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"24","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,1687359
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC319","0220242093","0220242093","Sample","","03/27/2002",,3/27/2002 12:00:00 AM,"03/27/2002",,3/27/2002 12:00:00 AM,"",,"","",6,12,"in",0.4999998,0.9999996,"","319-2-33-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"11","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2111349731262,-122.499450988867,,5626359
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC605","0121164016","0121164016","Sample","","03/28/2002",,3/28/2002 12:00:00 AM,"03/28/2002",,3/28/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","605-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"15","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2980018446813,-122.623800081168,,5625455
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC605","0121164016","0121164016","Sample","","03/28/2002",,3/28/2002 12:00:00 AM,"03/28/2002",,3/28/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","605-2-11-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Arsenic","7440-38-2","04/08/2002","",00:00:00,"9.2","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2980018446813,-122.623800081168,,6654455
"TSP-PC","Tacoma Smelter Plume (TSP) Pierce County Footprint Study","TSPPC605","0121164016","0121164016","Sample","","03/28/2002",,3/28/2002 12:00:00 AM,"03/28/2002",,3/28/2002 12:00:00 AM,"",,"","",0,2,"in",0,0.1666666,"","605-2-21-4-0","","N","","N","","Solid/Sediment","Soil","","","","","","","","","","","","",,"Lead","7439-92-1","04/08/2002","",00:00:00,"38","mg/Kg","","","","","","","","","","Total","","DRY","","","SW6020","Inductively Coupled Plasma-Mass Spectrometry (ICP-MS) for Metals and Trace Elements, Revision 0","","","","Severn Trent Labs (STL), Seattle/Tacoma WA (1/1/02-6/30/07, see lab detail for current info)","","","","","","","","","LEVEL 3: QAPP, SAP, or Equivalent.","Level 1:  Data neither Verified nor Assessed for Usability","General environmental study","Not Reviewed",47.2980018446813,-122.623800081168,,7625458
